Choroid_Plexus		Hippocampus	PRLR	Prlr	Human	Human	adj.p.val	Top 10		RNAseq	Olney_MolPsych_2022	Choroid_Plexus_Olney	Choroid_Plexus
Choroid_Plexus		Hippocampus	FOLR1	Folr1	Human	Human	adj.p.val	Top 10		RNAseq	Olney_MolPsych_2022	Choroid_Plexus_Olney	Choroid_Plexus
Choroid_Plexus		Hippocampus	TTR	TTR	Human	Human	adj.p.val	Top 10		RNAseq	Olney_MolPsych_2022	Choroid_Plexus_Olney	Choroid_Plexus
